country-name,state-or-province,phys-area-name,principal-cave-name,other-cave-name,cave-id,latitude,longitude,altitude,length,vertical-extent,number-of-entrances,map-link,rock-type,cave-type,contents,comments,cave-system,branch-name,reference,cave-use,curation
Slovakia,,Spišsko-gemerský kras; Slovenský raj,Duča,,,,,995,319,20,,,,,permanent ice,,,,Bella and Zelinka (2018) https://doi.org/10.1016/B978-0-12-811739-2.00029-2,,
Slovakia,,"Strážovské vrchy, Zliechovská hornatina, Baske",Ľadová jama v Nárožnej (Ľadová diera),,,,,600,8,,,,,,permanent ice,,,,Bella and Zelinka (2018) https://doi.org/10.1016/B978-0-12-811739-2.00029-2,,
Slovakia,,Tatry; Východné Tatry; Belianske Tatry,Jaskyňa v Škaredom žľabe,Ľadová piecka,,,,1510,125,,,,,,permanent ice,,,,Bella and Zelinka (2018) https://doi.org/10.1016/B978-0-12-811739-2.00029-2,,
Slovakia,,Tatry; Východné Tatry; Belianske Tatry,Ľadová pivnica,,,,,1433,50,18,,,,,permanent ice,,,,Bella and Zelinka (2018) https://doi.org/10.1016/B978-0-12-811739-2.00029-2,,
Slovakia,,Tatry; Východné Tatry; Belianske Tatry,Priepasť v Hlúpom vrchu,,,,,1996,,13,,,,,permanent ice,,,,Bella and Zelinka (2018) https://doi.org/10.1016/B978-0-12-811739-2.00029-2,,
Slovakia,,Tatry; Východné Tatry; Vysoké Tatry,A-1 (Svišťová dolinka 1),,,,,1820,,10,,,,,permanent ice,,,,Bella and Zelinka (2018) https://doi.org/10.1016/B978-0-12-811739-2.00029-2,,
Slovakia,,Tatry; Východné Tatry,A-2 (Svišťová dolinka 2),,,,,1820,,24,,,,,permanent ice,,,,Bella and Zelinka (2018) https://doi.org/10.1016/B978-0-12-811739-2.00029-2,,
Slovakia,,Tatry; Východné Tatry,A-5 (Svišťová dolinka 4),,,,,1742,30,10,,,,,permanent ice,,,,Bella and Zelinka (2018) https://doi.org/10.1016/B978-0-12-811739-2.00029-2,,
Slovakia,,Tatry; Východné Tatry,Kostolík,,,,,1490,23,,,,,,permanent ice,,,,Bella and Zelinka (2018) https://doi.org/10.1016/B978-0-12-811739-2.00029-2,,
Slovakia,,Tatry; Východné Tatry,Ľadová jaskyňa pod Košiarom,,,,,1550,20,5,,,,,permanent ice,,,,Bella and Zelinka (2018) https://doi.org/10.1016/B978-0-12-811739-2.00029-2,,
Slovakia,,Tatry; Východné Tatry,Ľadová kamzíčia jaskyňa,,,,,1700,125,20,,,,,permanent ice,,,,Bella and Zelinka (2018) https://doi.org/10.1016/B978-0-12-811739-2.00029-2,,
Slovakia,,Tatry; Východné Tatry,Nižná svišťová jaskyňa (Kovalova priepasť),,,,,1485,18,16,,,,,permanent ice,,,,Bella and Zelinka (2018) https://doi.org/10.1016/B978-0-12-811739-2.00029-2,,
Slovakia,,Tatry; Východné Tatry,Spišmichalova jaskyňa (Ľadová jaskyňa),,,,,1590,40,,,,,,permanent ice,,,,Bella and Zelinka (2018) https://doi.org/10.1016/B978-0-12-811739-2.00029-2,,
Slovakia,,Tatry; Východné Tatry,Tichá diera (Snežná jaskyňa),,,,,1740,9,,,,,,permanent ice,,,,Bella and Zelinka (2018) https://doi.org/10.1016/B978-0-12-811739-2.00029-2,,
Slovakia,,Tatry; Východné Tatry,Veľká ľadová puklina,,,,,1700,50,10,,,,,permanent ice,,,,Bella and Zelinka (2018) https://doi.org/10.1016/B978-0-12-811739-2.00029-2,,
Slovakia,,Tatry; Západné Tatry; Červené vrchy,Harišňa,,,,,1808,7,4,,,,,permanent ice,,,,Bella and Zelinka (2018) https://doi.org/10.1016/B978-0-12-811739-2.00029-2,,
Slovakia,,Tatry; Západné Tatry,Ľadová morňa,,,,,1880,45,,,,,,permanent ice,,,,Bella and Zelinka (2018) https://doi.org/10.1016/B978-0-12-811739-2.00029-2,,
Slovakia,,Tatry; Západné Tatry; Mt. Kresanica,Ľadová priepasť,,,,,1938,,60,,,,,permanent ice,,,,Bella and Zelinka (2018) https://doi.org/10.1016/B978-0-12-811739-2.00029-2,,
Slovakia,,Tatry; Západné Tatry,Ľadové okno,,,,,1800,5,,,,,,permanent ice,,,,Bella and Zelinka (2018) https://doi.org/10.1016/B978-0-12-811739-2.00029-2,,
Slovakia,,Tatry; Západné Tatry,Snežná priepasť,,,,,1805,,10,,,,,permanent ice,,,,Bella and Zelinka (2018) https://doi.org/10.1016/B978-0-12-811739-2.00029-2,,
Slovakia,,Tatry; Západné Tatry; Osobitá,Ľadová jaskyňa v Okolíku,,,,,1160,150,18,,,,,permanent ice,,,,Bella and Zelinka (2018) https://doi.org/10.1016/B978-0-12-811739-2.00029-2,,
Slovakia,,Tatry; Západné Tatry; Sivý vrch,Košiarec,,,,,827,,29,,,,,permanent ice,,,,Bella and Zelinka (2018) https://doi.org/10.1016/B978-0-12-811739-2.00029-2,,
Slovakia,,"Veľká Fatra, Šípska Fatra",Ľadová jaskyňa na Šípe,,,,,700,29,20,,,,,permanent ice,,,,Bella and Zelinka (2018) https://doi.org/10.1016/B978-0-12-811739-2.00029-2,,
Slovenia,,Trnovski gozd,Paradana Ice Cave,Great Ice Cave in Paradana; Velika ledena jama v Paradani,,45.98881,13.84451,1130,6534,858,1,,,,permanent ice,,,,Mihevc (2018) https://doi.org/10.1016/B978-0-12-811739-2.00030-9,,
Slovenia,,Southern Alps; Raduha Mountain,Snežna jama cave,,,46.39825,14.74209,1514, >1600,,,,limestone,,permanent ice,collapse dolina; frozen lake,,,Mihevc (2018) https://doi.org/10.1016/B978-0-12-811739-2.00030-9,,
Slovenia,,,Ledena jama pri Ograji,,,,,530,,,,,limestone,,periodic ice,,,,Mihevc (2018) https://doi.org/10.1016/B978-0-12-811739-2.00030-9,,
Slovenia,,,Laniško brezno,,,,,645,,70,,,limestone,,permanent ice,simple pit; note the low altitude,,,Mihevc (2018) https://doi.org/10.1016/B978-0-12-811739-2.00030-9,,
Svalbard and Jan Mayen,,Spitsbergen; Blomstrandsøya,G4,,,,,70,12,1,,,limestone,,permanent ice,,,,Lauritzen (2006) https://doi.org/10.5038/1827-806X.35.1.5; Lauritzen (2011) https://doi.org/10.5038/1827-806X.35.1.5,,
Svalbard and Jan Mayen,,Spitsbergen; Blomstrandsøya,G5 Portalgrotta,,,,,72,39,2,,,limestone,,permanent ice,ground ice and hoarfrost,,,Lauritzen (2006) https://doi.org/10.5038/1827-806X.35.1.5; Lauritzen (2011) https://doi.org/10.5038/1827-806X.35.1.5,,
Svalbard and Jan Mayen,,Spitsbergen; Blomstrandsøya,G15 Rundsvagrotte,,,,,72,3,1,,,limestone,,permanent ice,,,,Lauritzen (2011) https://doi.org/10.5038/1827-806X.35.1.5,,
Svalbard and Jan Mayen,,Spitsbergen; Blomstrandsøya,G17 Fissurgrotta,,,,,60,9,1,,,limestone,,,ends in hoarfrost and frozen sediment fill,,,Lauritzen (2006) https://doi.org/10.5038/1827-806X.35.1.5; Lauritzen (2011) https://doi.org/10.5038/1827-806X.35.1.5,,
Svalbard and Jan Mayen,,Spitsbergen; Blomstrandsøya,G21 Sørvåggrotta,,,,,77,40,15,,,limestone,,,,,,Lauritzen (2011) https://doi.org/10.5038/1827-806X.35.1.5,,
Svalbard and Jan Mayen,,Spitsbergen; Blomstrandsøya,G22 Takrørgrotta,,,,,226,18,4,,,limestone,,permanent ice,"hoarfrosted scallops; ice, snow, and hoarfrost",,,Lauritzen (2006) https://doi.org/10.5038/1827-806X.35.1.5; Lauritzen (2011) https://doi.org/10.5038/1827-806X.35.1.5,,
Svalbard and Jan Mayen,,Spitsbergen; Blomstrandsøya,G25 Bratlirør III,,,,,243,8,3,,,limestone,,permanent ice,,,,Lauritzen (2011) https://doi.org/10.5038/1827-806X.35.1.5,,
Svalbard and Jan Mayen,,Spitsbergen; Blomstrandsøya,G27 Kronegrotta,,,,,263,8,3,,,limestone,,permanent ice,,,,Lauritzen (2011) https://doi.org/10.5038/1827-806X.35.1.5,,
Sweden,,,Iskristallgrottan,Ice Crystal Cave,,,,894,373,38,,,,,permanent ice,ice fiber crystals,,,Lauritzen et al. (2018) https://doi.org/10.1016/B978-0-12-811739-2.00023-1,,
Switzerland,Valais (VS),Jungfraujoch,Jochloch,,VS-150,,,3470,,,,,,,permanent ice,Hoarfrost; permafrost zone,,,Luetscher and Jeannin (2018) https://doi.org/10.1016/B978-0-12-811739-2.00010-3; Sterken et al. (2017) https://www.hfsjg.ch/reports/2017/pdf/SGH_Sterken_cf.pdf; Sterken et al. (2018) https://www.hfsjg.ch/reports/2018/pdf/135_SGH_Sterken_cf.pdf,,
Switzerland,,Vanil Noir massif,Diablotins Ice Cave,Gouffre des Diablotins,,,,2092 upper entrance; 2007 lower entrance,,650,2,,limestone,,permanent ice,congelation ice,,,Luetscher and Jeannin (2018) https://doi.org/10.1016/B978-0-12-811739-2.00010-3; Morard et al. (2010) https://doi.org/10.5194/tc-4-489-2010,,
Switzerland,Neuchâtel (NE),Swiss Jura mountains,Monlesi Ice Cave,Glacière de Monlési,NE-137,46.93833,6.58444,1135,,,,,,,permanent ice,congelation ice; est. 6000m^3 ice,,,Luetscher and Jeannin (2018) https://doi.org/10.1016/B978-0-12-811739-2.00010-3; Luetscher et al. (2007) https://doi.org/10.3189/002214307783258503,,
Switzerland,Vaud (VD),Swiss Jura mountains,St-Livres Ice Cave,Glacière de St-Livres,VD-257,46.56306,6.29722,1395,,,,,,,permanent ice,firn deposits; cold air trap,,,Luetscher and Jeannin (2018) https://doi.org/10.1016/B978-0-12-811739-2.00010-3,,
Switzerland,Vaud (VD),Swiss Jura mountains,Glacière de Saint-George,,,,,1290,,,,,,,permanent ice,,,,Luetscher and Jeannin (2018) https://doi.org/10.1016/B978-0-12-811739-2.00010-3,,
Switzerland,,Swiss Jura mountains,Greux-de-Glace,,,,,,,,,,,,permanent ice,,,,Luetscher and Jeannin (2018) https://doi.org/10.1016/B978-0-12-811739-2.00010-3,,
China,Shanxi Province,Guancen Mountain,Cave Ningwu,,,38.95,112.17,2121,,85,,,limestone,,permanent ice,,,,Kadebskaya and Mavlydov (2018) https://doi.org/10.1016/B978-0-12-811739-2.00021-8; Yang and Shi (2019) https://doi.org/10.5772/intechopen.89178,self-guided tourist cave,
China,Heilongjiang province,Wudalianchi National Geological Park,Bailong (White Dragon),Ice Cave Vudalyanchi; Wudalianchi Ice Cave; Lava ice cave of Heihe,,48.647,126.25,400,270,,,,basalt,,permanent ice,lava ice cave,,,Kadebskaya and Mavlydov (2018) https://doi.org/10.1016/B978-0-12-811739-2.00021-8; Yang and Shi (2019) https://doi.org/10.5772/intechopen.89178,,
China,Heilongjiang province,Wudalianchi National Geological Park,Shuijinggong (Crystal Palace),Ice Cave Vudalyanchi; Wudalianchi Ice Cave; Lava ice cave of Heihe,,48.647,126.25,400,,,,,basalt,,permanent ice,lava ice cave; smaller than neighboring Bailong ice cave,,,Kadebskaya and Mavlydov (2018) https://doi.org/10.1016/B978-0-12-811739-2.00021-8; Yang and Shi (2019) https://doi.org/10.5772/intechopen.89178,,
China,Heilongjiang province,East Jiaodebushan volcano,Underground Ice Cave,,,48.7364,126.0996,300,515,,,,basalt,lava tunnel,permanent ice,lava dated 0.512Myr; about 1m thick sheet of ice covers floor,,,Kadebskaya and Mavlydov (2018) https://doi.org/10.1016/B978-0-12-811739-2.00021-8; Wood and Zhang (2010) http://www.vulcanospeleology.org/sym14/papers/Wood-Zhang.pdf,,
China,Heilongjiang province,East Jiaodebushan volcano,Ice Cave,,,,,, >150,23,,,,lava tunnel,permanent ice,walls are covered with ice crystals,,,Kadebskaya and Mavlydov (2018) https://doi.org/10.1016/B978-0-12-811739-2.00021-8; Wood and Zhang (2010) http://www.vulcanospeleology.org/sym14/papers/Wood-Zhang.pdf,,
China,Heilongjiang province; Mudanjiang district,,Gubingdong Cave,Ancient Ice Cave,N44E128C-005,43.8488,129.8488,800,,,,,,lava tunnel,permanent ice,,,,Kadebskaya and Mavlydov (2018) https://doi.org/10.1016/B978-0-12-811739-2.00021-8; Wood and Zhang (2010) http://www.vulcanospeleology.org/sym14/papers/Wood-Zhang.pdf; Steiner and Laumanns (2019) https://www.vdhk.de/fileadmin/pdf/mitteilungen/Mitteilungen-2019-3-4.pdf,,
China,Shanxi Province; Liuba County,Aibai Mountain,Zibaishan Ice Cave,,,33.7,106.7,2450,,90,,,limestone,,permanent ice,16m high ice cone; external annual mean temperature is 11.5C,,,Yang and Shi (2019) https://doi.org/10.5772/intechopen.89178; https://www.grottes-et-karsts-de-chine.org/npds/gkc_rsd_gro.php?gro_id=2605%26gro_id_res=2605%26gro_nom=Zibaishan%20ice%20cave,self-guided tourist cave,
India,Jammu and Kashmir,Lidder Valley,Amarnath Cave,Holy Cave; Shri Amarnath Cave,,34.2149,75.5008,3888,39,,,,,,permanent ice,cave entrance is blocked by snow most parts of the year; known for about 5000 years; three ice stalagmites,,,Kadebskaya and Mavlydov (2018) https://doi.org/10.1016/B978-0-12-811739-2.00021-8; https://en.wikipedia.org/wiki/Amarnath_Temple,temple,
Iran,Alborz province,Alborz Mountains; Lar Formation,Ghar Yakh-Morad,Yakh-Morad Ice Cave,,36.11832,51.27173,2493,725,55,,,limestone,,permanent ice,,,,Soleymani et al. (2018) https://doi.org/10.1016/B978-0-12-811739-2.00020-6,,
Iran,,Northern Zagros Mountains,Dena Ice Cave,Ghar Yakh Dena,,,,3895,~200,,,,limestone,,permanent ice,"Cretaceous; large ice stalactites, stalagmites, and flowstones from seepage",,,Soleymani et al. (2018) https://doi.org/10.1016/B978-0-12-811739-2.00020-6,,
Kazakhstan,,,Ledyanoj Paportnik Cave,,,,,,210,25,,,gypsum,,permanent ice,Permian; layered ice,,,Kadebskaya and Mavlydov (2018) https://doi.org/10.1016/B978-0-12-811739-2.00021-8,,
Japan,,Mt. Fuji,Fuji Ice Cave,Fuji Fuketsu (Fuji Wind Cave),,36.4,138.7,1120,150,~30,,,,lava tunnel,permanent ice,"generated during eruption in 864AD, 1100m2 of perennial floor ice, up to 4m thick",,,Kadebskaya and Mavlydov (2018) https://doi.org/10.1016/B978-0-12-811739-2.00021-8; Ohata et al. (1994) https://doi.org/10.1080/00040851.1994.12003062; Ohata et al. (1994) https://doi.org/10.1080/00040851.1994.12003063,,presumably one of the seven Fuji Fuketsu caves
Mongolia,,Hubsugulskij National Park,Uguul aguj,,,,,,,26,,,,,permanent ice,walls of its entrance pit covered by ice,,,Kadebskaya and Mavlydov (2018) https://doi.org/10.1016/B978-0-12-811739-2.00021-8,,
Russia,,Crimea,Cave Bolshoj Buzluk,Buzluk-Koba; Ledyanaya Cave,,44.85889,34.53500,~1045,165,81,,,limestone,,permanent ice,,,,Mavlyudov and Kadebskaya (2018) https://doi.org/10.1016/B978-0-12-811739-2.00026-7,,
Russia,,Crimea,Tryekhglazka Cave,Ledovaya; Vorontsovskaya Cave,,44.453,34.054,~1200,,,3,,limestone,,permanent ice,,,,Mavlyudov and Kadebskaya (2018) https://doi.org/10.1016/B978-0-12-811739-2.00026-7,,
Russia,,Caucasus,Ledyanaya Cave,,,,,~2167,,,,,limestone,,permanent ice,Jurassic,,,Mavlyudov and Kadebskaya (2018) https://doi.org/10.1016/B978-0-12-811739-2.00026-7,,
Russia,,Caucasus,Snezhnaya-Mezhennogo-Illuziya-Banka Cave System,,,,,1900, >31000,1780,4,,,,permanent ice,,,,Mavlyudov and Kadebskaya (2018) https://doi.org/10.1016/B978-0-12-811739-2.00026-7,,
Russia,Republic of Abkhazia,Caucasus,Shaft of Martel,,,,,~2316,250,135,,,,,permanent ice,,,,Mavlyudov and Kadebskaya (2018) https://doi.org/10.1016/B978-0-12-811739-2.00026-7,,
Russia,,Caucasus,Shaft of Vakhusti Bagrationi,,,43.55028,39.84417,~2125,1967,~250,,,,,permanent ice,,,,Mavlyudov and Kadebskaya (2018) https://doi.org/10.1016/B978-0-12-811739-2.00026-7,,
Russia,,Caucasus; Rachinskij Ridge,Cave Skhvava,,,,,~1310,,,,,,,permanent ice,,,,Mavlyudov and Kadebskaya (2018) https://doi.org/10.1016/B978-0-12-811739-2.00026-7,,
Russia,,Caucasus; Lekhchumskij Ridge,Cave Boga,,,,,~1710,,25,,,,,permanent ice,frozen pools; icings,,,Mavlyudov and Kadebskaya (2018) https://doi.org/10.1016/B978-0-12-811739-2.00026-7,,
Russia,,Nizhnij Novgorod Area,Kholodnaya Cave,,,55.4277,44.54722,,,,,,,,permanent ice,"congelation ice, sublimation ice (hoarfrost)",,,Mavlyudov and Kadebskaya (2018) https://doi.org/10.1016/B978-0-12-811739-2.00026-7,,
Russia,,Nizhnij Novgorod Area,Balahoninskaya Cave,,,,,,,,,,,,permanent ice,,,,Mavlyudov and Kadebskaya (2018) https://doi.org/10.1016/B978-0-12-811739-2.00026-7,,
Russia,,Nizhnij Novgorod Area,Bornukovskaya Cave,,,55.38985,44.78078,,73,,,,,,permanent ice,icings and seasonal sublimation cyrstals,,,Mavlyudov and Kadebskaya (2018) https://doi.org/10.1016/B978-0-12-811739-2.00026-7,,
Russia,,Arkhangelsk Area,Kulogorskaya Cave System,Cave Kulogorskaya-Troya,,,,20, >14000,,,,,,permanent ice,,,,Mavlyudov and Kadebskaya (2018) https://doi.org/10.1016/B978-0-12-811739-2.00026-7,,
Russia,,Arkhangelsk Area,Golubinskij Proval Cave {13},,,,,,1622,17,,,gypsum,,permanent ice,icings and perennial sublimation crystals,,,Mavlyudov and Kadebskaya (2018) https://doi.org/10.1016/B978-0-12-811739-2.00026-7,,
Russia,,Ural Mountains,Ylasyn,,,,,,487,,,,,,permanent ice,,,,Mavlyudov and Kadebskaya (2018) https://doi.org/10.1016/B978-0-12-811739-2.00026-7,,
Russia,,Ural Mountains,Oktyabr'skaya,,,,,,290,,,,,,permanent ice,,,,Mavlyudov and Kadebskaya (2018) https://doi.org/10.1016/B978-0-12-811739-2.00026-7,,
Russia,,Northern Ural,Ordinskaya,,,,,,4900,,,,,,permanent ice,,,,Mavlyudov and Kadebskaya (2018) https://doi.org/10.1016/B978-0-12-811739-2.00026-7,,
Russia,,Northern Ural,Uinskaya Ledyanaya,,,,,,227,,,,,,permanent ice,,,,Mavlyudov and Kadebskaya (2018) https://doi.org/10.1016/B978-0-12-811739-2.00026-7,,
Russia,,Priuralie and Ural,Cave of V. N. Chernetsov,Yanganape-2,,,,146,,,,,,,permanent ice,,,,Mavlyudov and Kadebskaya (2018) https://doi.org/10.1016/B978-0-12-811739-2.00026-7,,
Russia,,Priuralie and Ural,Cave Academicheskaya,Yanganape-3,,,,180,,,,,,,permanent ice,,,,Mavlyudov and Kadebskaya (2018) https://doi.org/10.1016/B978-0-12-811739-2.00026-7,,
Russia,,Northern Ural,Ledyanaya Cave,,,,,,~160,,,,,,permanent ice,"congelation ice in the form of icings, lake ice, sublimation crystals",,,Mavlyudov and Kadebskaya (2018) https://doi.org/10.1016/B978-0-12-811739-2.00026-7,,
Russia,,Northern Ural,Yeranka Cave,Eranka Cave,,,,,500,,,,limestone,,permanent ice,,,,Mavlyudov and Kadebskaya (2018) https://doi.org/10.1016/B978-0-12-811739-2.00026-7,,
Russia,,Northern Ural,Medeo Cave,,,,,,60,,,,limestone,,permanent ice,Lower Permian,,,Mavlyudov and Kadebskaya (2018) https://doi.org/10.1016/B978-0-12-811739-2.00026-7,,
Russia,,Northern Ural,Ledyanaya-D'yavolskij,D'yavolskoe Gorodishe,,,,,176,7,,,,,permanent ice,mineral ikaite found,,,Mavlyudov and Kadebskaya (2018) https://doi.org/10.1016/B978-0-12-811739-2.00026-7,,
Russia,,Northern Ural,Mariinskaya Cave,Gubakhinskaya Cave,,,,275,~1000,~47,,,limestone,,permanent ice,Lower Carboniferous,,,Mavlyudov and Kadebskaya (2018) https://doi.org/10.1016/B978-0-12-811739-2.00026-7,,
Russia,Perm Krai,Northern Ural,Kungurskaya Ice Cave,Kungur Ice Cave; Kungurskaya Ledyanaya,,57.4409,57.0059,,~5700,30,,,gypsum,,permanent ice,"ice stalagmites, perennial sublimation crystals, ice curtain-flags; host rock consits mainly of gypsums and anhydrites",,,Mavlyudov and Kadebskaya (2018) https://doi.org/10.1016/B978-0-12-811739-2.00026-7; Kazantseva and Kadebskaya (2017) https://doi.org/10.17072/2079-7877-2017-4-5-11; Andreychouk et al. (2012) ISBN:978-83-61644-36-1; https://en.wikipedia.org/wiki/Kungur_Ice_Cave,,
Russia,Bashkortostan,Southern Ural; Askin River Valley,Askinskaya Cave,Askyn Ice Cave; Askynskaya Ice Cave,,,,~200,206,34,,,,,permanent ice,,,,"Mavlyudov and Kadebskaya (2018) https://doi.org/10.1016/B978-0-12-811739-2.00026-7; Sokolov (2020) https://doi.org/10.31084/2619-0087/2020-3-11; Chervyatsova et al. (2019) Cave and Karst Sci. 46(1), 13-24",,
Russia,,Southern Ural,Cave Kinderlinsky,,,54.15694,56.85444,,9113,,,,,,permanent ice,,,,Mavlyudov and Kadebskaya (2018) https://doi.org/10.1016/B978-0-12-811739-2.00026-7,,
Russia,Bashkortostan,Southern Ural,Kutukskaya-1,,,,,610,520,,,,,,permanent ice,,,,Mavlyudov and Kadebskaya (2018) https://doi.org/10.1016/B978-0-12-811739-2.00026-7,,
Russia,,Altai Mountains,Kul'dyukskaya Cave,,,51.45472,85.47444,~300,,,,,,,permanent ice,,,,Mavlyudov and Kadebskaya (2018) https://doi.org/10.1016/B978-0-12-811739-2.00026-7,,
Russia,,Altai Mountains,Oroktojskaya Cave,Ajgarinskaya Cave,,,,,53,25,,,limestone,,permanent ice,Cambrian,,,Mavlyudov and Kadebskaya (2018) https://doi.org/10.1016/B978-0-12-811739-2.00026-7,,
Russia,,Kuznetsk Ala Tau,Bidzhinskaya Cave (Ledyanaya),,,54.05,91.00,,171,,,,,,permanent ice,,,,Mavlyudov and Kadebskaya (2018) https://doi.org/10.1016/B978-0-12-811739-2.00026-7,,
Russia,,Kuznetsk Ala Tau,Cave Krest (Syjskaya),,,,,,380,65,,,,,permanent ice,,,,Mavlyudov and Kadebskaya (2018) https://doi.org/10.1016/B978-0-12-811739-2.00026-7,,
Russia,,Sayan Mountains,Bol'shaya Onotskaya Cave,,,,,,226,60,,,,,permanent ice,,,,Mavlyudov and Kadebskaya (2018) https://doi.org/10.1016/B978-0-12-811739-2.00026-7,,
Russia,,Sayan Mountains,Ledopadnaya Cave,,,,,,589,188,,,,,permanent ice,,,,Mavlyudov and Kadebskaya (2018) https://doi.org/10.1016/B978-0-12-811739-2.00026-7,,
Russia,,Pribaikalye and Transbaikalia; Lake Baikal,Mechta  Cave,,,,,,830,52,,,,,permanent ice,"congelation ice, sublimation ice, snow banks",,,Mavlyudov and Kadebskaya (2018) https://doi.org/10.1016/B978-0-12-811739-2.00026-7; Trofimova (2006) Proc. 2nd Int. Workshop on Ice Caves http://www.ssj.sk/en/user_files/IWIC_2_77.pdf,,
Russia,,Pribaikalye and Transbaikalia,Bajdinskie Cave,,,,,,,,,,,,permanent ice,,,,Mavlyudov and Kadebskaya (2018) https://doi.org/10.1016/B978-0-12-811739-2.00026-7,,
Russia,,Pribaikalye and Transbaikalia,Cave System Aya-Ryadovaya,,,52.79737,106.5517,,,,,,,,permanent ice,ice could have been at least 8000 years old,,,Mavlyudov and Kadebskaya (2018) https://doi.org/10.1016/B978-0-12-811739-2.00026-7,,
Russia,,Pribaikalye and Transbaikalia,Botovskaya Cave,,,55.3079,105.3442,,64435,~40,,,,,permanent ice,,,,Mavlyudov and Kadebskaya (2018) https://doi.org/10.1016/B978-0-12-811739-2.00026-7,,
Russia,,Pribaikalye and Transbaikalia,Okhotnich'ya Cave,,,,,,5700,77,,,limestone; dolomite,,permanent ice,,,,Mavlyudov and Kadebskaya (2018) https://doi.org/10.1016/B978-0-12-811739-2.00026-7,,
Russia,,Pribaikalye and Transbaikalia,Lenskaya Ledyanaya Cave,,,,,,,,,,limestone,,permanent ice,Cambrian,,,Mavlyudov and Kadebskaya (2018) https://doi.org/10.1016/B978-0-12-811739-2.00026-7,,
Russia,,,Kheetej Cave,,,50.630737,115.759506,840,,,,,,,permanent ice,congelation icings and sublimation ice,,,Mavlyudov and Kadebskaya (2018) https://doi.org/10.1016/B978-0-12-811739-2.00026-7,,
